"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Drug/Alcohol Induced Cause"	"Drug/Alcohol Induced Cause Code"	Deaths	Population	Crude Rate
	"Rhode Island"	"44"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	23	1056298	2.2
	"Rhode Island"	"44"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	24	1056298	2.3
	"Rhode Island"	"44"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	122	1056298	11.5
	"Rhode Island"	"44"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	9699	1056298	918.2
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	306	1056426	29.0
	"Rhode Island"	"44"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	16	1056426	Unreliable
	"Rhode Island"	"44"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	1056426	2.5
	"Rhode Island"	"44"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	122	1056426	11.5
	"Rhode Island"	"44"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	9257	1056426	876.3
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	105	3974682	2.6
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	31	3974682	0.8
	"South Carolina"	"45"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	3974682	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"All other drug-induced causes"	"D9"	21	3974682	0.5
	"South Carolina"	"45"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	17	3974682	Unreliable
	"South Carolina"	"45"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	411	3974682	10.3
	"South Carolina"	"45"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	35457	3974682	892.1
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	188	4012012	4.7
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	55	4012012	1.4
	"South Carolina"	"45"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4012012	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"All other drug-induced causes"	"D9"	31	4012012	0.8
	"South Carolina"	"45"	"2000"	"2000"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	4012012	Unreliable
	"South Carolina"	"45"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	450	4012012	11.2
	"South Carolina"	"45"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	36198	4012012	902.2
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	192	4064995	4.7
	"South Carolina"	"45"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	43	4064995	1.1
	"South Carolina"	"45"	"2001"	"2001"	"All other drug-induced causes"	"D9"	23	4064995	0.6
	"South Carolina"	"45"	"2001"	"2001"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	4064995	Unreliable
	"South Carolina"	"45"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	327	4064995	8.0
	"South Carolina"	"45"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	36009	4064995	885.8
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	171	4107795	4.2
	"South Carolina"	"45"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	39	4107795	0.9
	"South Carolina"	"45"	"2002"	"2002"	"All other drug-induced causes"	"D9"	21	4107795	0.5
	"South Carolina"	"45"	"2002"	"2002"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	22	4107795	0.5
	"South Carolina"	"45"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	271	4107795	6.6
	"South Carolina"	"45"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	37205	4107795	905.7
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	251	4150297	6.0
	"South Carolina"	"45"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	30	4150297	0.7
	"South Carolina"	"45"	"2003"	"2003"	"All other drug-induced causes"	"D9"	23	4150297	0.6
	"South Carolina"	"45"	"2003"	"2003"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	10	4150297	Unreliable
	"South Carolina"	"45"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	342	4150297	8.2
	"South Carolina"	"45"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	37450	4150297	902.3
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	302	4210921	7.2
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	41	4210921	1.0
	"South Carolina"	"45"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	4210921	Unreliable
	"South Carolina"	"45"	"2004"	"2004"	"All other drug-induced causes"	"D9"	27	4210921	0.6
	"South Carolina"	"45"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	414	4210921	9.8
	"South Carolina"	"45"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	36470	4210921	866.1
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	362	4270150	8.5
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	52	4270150	1.2
	"South Carolina"	"45"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	13	4270150	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"All other drug-induced causes"	"D9"	59	4270150	1.4
	"South Carolina"	"45"	"2005"	"2005"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	4270150	Unreliable
	"South Carolina"	"45"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	366	4270150	8.6
	"South Carolina"	"45"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	37843	4270150	886.2
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	472	4357847	10.8
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	69	4357847	1.6
	"South Carolina"	"45"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	4357847	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"All other drug-induced causes"	"D9"	87	4357847	2.0
	"South Carolina"	"45"	"2006"	"2006"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	4357847	Unreliable
	"South Carolina"	"45"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	339	4357847	7.8
	"South Carolina"	"45"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	37769	4357847	866.7
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	444	4444110	10.0
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	79	4444110	1.8
	"South Carolina"	"45"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	18	4444110	Unreliable
	"South Carolina"	"45"	"2007"	"2007"	"All other drug-induced causes"	"D9"	39	4444110	0.9
	"South Carolina"	"45"	"2007"	"2007"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	4444110	0.6
	"South Carolina"	"45"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	336	4444110	7.6
	"South Carolina"	"45"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	38492	4444110	866.1
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	480	4528996	10.6
	"South Carolina"	"45"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	75	4528996	1.7
	"South Carolina"	"45"	"2008"	"2008"	"All other drug-induced causes"	"D9"	23	4528996	0.5
	"South Carolina"	"45"	"2008"	"2008"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	23	4528996	0.5
	"South Carolina"	"45"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	302	4528996	6.7
	"South Carolina"	"45"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	39376	4528996	869.4
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	539	4589872	11.7
	"South Carolina"	"45"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	69	4589872	1.5
	"South Carolina"	"45"	"2009"	"2009"	"All other drug-induced causes"	"D9"	16	4589872	Unreliable
	"South Carolina"	"45"	"2009"	"2009"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	34	4589872	0.7
	"South Carolina"	"45"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	357	4589872	7.8
	"South Carolina"	"45"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	39427	4589872	859.0
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	575	4625364	12.4
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	90	4625364	1.9
	"South Carolina"	"45"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	4625364	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"All other drug-induced causes"	"D9"	19	4625364	Unreliable
	"South Carolina"	"45"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	27	4625364	0.6
	"South Carolina"	"45"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	367	4625364	7.9
	"South Carolina"	"45"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O9"	40523	4625364	876.1
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	518	4679230	11.1
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	4679230	1.8
	"South Carolina"	"45"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4679230	Unreliable
	"South Carolina"	"45"	"2011"	"2011"	"All other drug-induced causes"	"D9"	23	4679230	0.5
	"South Carolina"	"45"	"2011"	"2011"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	4679230	0.6
	"South Carolina"	"45"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	375	4679230	8.0
	"South Carolina"	"45"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	41027	4679230	876.8
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	488	4723723	10.3
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	84	4723723	1.8
	"South Carolina"	"45"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	14	4723723	Unreliable
	"South Carolina"	"45"	"2012"	"2012"	"All other drug-induced causes"	"D9"	24	4723723	0.5
	"South Carolina"	"45"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	4723723	0.6
	"South Carolina"	"45"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	390	4723723	8.3
	"South Carolina"	"45"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	42168	4723723	892.7
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	541	4774839	11.3
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	69	4774839	1.4
	"South Carolina"	"45"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	4774839	Unreliable
	"South Carolina"	"45"	"2013"	"2013"	"All other drug-induced causes"	"D9"	28	4774839	0.6
	"South Carolina"	"45"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	31	4774839	0.6
	"South Carolina"	"45"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	385	4774839	8.1
	"South Carolina"	"45"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	43518	4774839	911.4
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	609	4832482	12.6
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	74	4832482	1.5
	"South Carolina"	"45"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4832482	Unreliable
	"South Carolina"	"45"	"2014"	"2014"	"All other drug-induced causes"	"D9"	25	4832482	0.5
	"South Carolina"	"45"	"2014"	"2014"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	29	4832482	0.6
	"South Carolina"	"45"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	413	4832482	8.5
	"South Carolina"	"45"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	44286	4832482	916.4
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	675	4896146	13.8
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	71	4896146	1.5
	"South Carolina"	"45"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	15	4896146	Unreliable
	"South Carolina"	"45"	"2015"	"2015"	"All other drug-induced causes"	"D9"	32	4896146	0.7
	"South Carolina"	"45"	"2015"	"2015"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	26	4896146	0.5
	"South Carolina"	"45"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	469	4896146	9.6
	"South Carolina"	"45"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	45910	4896146	937.7
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	789	4961119	15.9
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	75	4961119	1.5
	"South Carolina"	"45"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	12	4961119	Unreliable
	"South Carolina"	"45"	"2016"	"2016"	"All other drug-induced causes"	"D9"	48	4961119	1.0
	"South Carolina"	"45"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	36	4961119	0.7
	"South Carolina"	"45"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	534	4961119	10.8
	"South Carolina"	"45"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	46633	4961119	940.0
	"South Dakota"	"46"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	75	750412	10.0
	"South Dakota"	"46"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	6853	750412	913.2
	"South Dakota"	"46"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	13	754844	Unreliable
	"South Dakota"	"46"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	67	754844	8.9
	"South Dakota"	"46"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	6927	754844	917.7
	"South Dakota"	"46"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	14	757972	Unreliable
	"South Dakota"	"46"	"2001"	"2001"	"All other alcohol-induced causes"	"A9"	72	757972	9.5
	"South Dakota"	"46"	"2001"	"2001"	"All other non-drug and non-alcohol causes"	"O9"	6824	757972	900.3
	"South Dakota"	"46"	"2002"	"2002"	"All other alcohol-induced causes"	"A9"	52	760020	6.8
	"South Dakota"	"46"	"2002"	"2002"	"All other non-drug and non-alcohol causes"	"O9"	6819	760020	897.2
	"South Dakota"	"46"	"2003"	"2003"	"All other alcohol-induced causes"	"A9"	68	763729	8.9
	"South Dakota"	"46"	"2003"	"2003"	"All other non-drug and non-alcohol causes"	"O9"	7037	763729	921.4
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	28	770396	3.6
	"South Dakota"	"46"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	12	770396	Unreliable
	"South Dakota"	"46"	"2004"	"2004"	"All other alcohol-induced causes"	"A9"	99	770396	12.9
	"South Dakota"	"46"	"2004"	"2004"	"All other non-drug and non-alcohol causes"	"O9"	6681	770396	867.2
	"South Dakota"	"46"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	22	775493	2.8
	"South Dakota"	"46"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	14	775493	Unreliable
	"South Dakota"	"46"	"2005"	"2005"	"All other alcohol-induced causes"	"A9"	87	775493	11.2
	"South Dakota"	"46"	"2005"	"2005"	"All other non-drug and non-alcohol causes"	"O9"	6952	775493	896.5
	"South Dakota"	"46"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	21	783033	2.7
	"South Dakota"	"46"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	13	783033	Unreliable
	"South Dakota"	"46"	"2006"	"2006"	"All other alcohol-induced causes"	"A9"	92	783033	11.7
	"South Dakota"	"46"	"2006"	"2006"	"All other non-drug and non-alcohol causes"	"O9"	6943	783033	886.7
	"South Dakota"	"46"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	19	791623	Unreliable
	"South Dakota"	"46"	"2007"	"2007"	"All other alcohol-induced causes"	"A9"	79	791623	10.0
	"South Dakota"	"46"	"2007"	"2007"	"All other non-drug and non-alcohol causes"	"O9"	6711	791623	847.8
	"South Dakota"	"46"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	31	799124	3.9
	"South Dakota"	"46"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	13	799124	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	10	799124	Unreliable
	"South Dakota"	"46"	"2008"	"2008"	"All other alcohol-induced causes"	"A9"	98	799124	12.3
	"South Dakota"	"46"	"2008"	"2008"	"All other non-drug and non-alcohol causes"	"O9"	6923	799124	866.3
	"South Dakota"	"46"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	27	807067	3.3
	"South Dakota"	"46"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	13	807067	Unreliable
	"South Dakota"	"46"	"2009"	"2009"	"All other alcohol-induced causes"	"A9"	80	807067	9.9
	"South Dakota"	"46"	"2009"	"2009"	"All other non-drug and non-alcohol causes"	"O9"	6788	807067	841.1
	"South Dakota"	"46"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	18	814180	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	16	814180	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	11	814180	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	814180	Unreliable
	"South Dakota"	"46"	"2010"	"2010"	"All other alcohol-induced causes"	"A9"	78	814180	9.6
	"South Dakota"	"46"	"2010"	"2010"	"All other non-drug and non-alcohol causes"	"O9"	6963	814180	855.2
	"South Dakota"	"46"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	42	824082	5.1
	"South Dakota"	"46"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	11	824082	Unreliable
	"South Dakota"	"46"	"2011"	"2011"	"All other alcohol-induced causes"	"A9"	112	824082	13.6
	"South Dakota"	"46"	"2011"	"2011"	"All other non-drug and non-alcohol causes"	"O9"	7134	824082	865.7
	"South Dakota"	"46"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	24	833354	2.9
	"South Dakota"	"46"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	13	833354	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	14	833354	Unreliable
	"South Dakota"	"46"	"2012"	"2012"	"All other alcohol-induced causes"	"A9"	125	833354	15.0
	"South Dakota"	"46"	"2012"	"2012"	"All other non-drug and non-alcohol causes"	"O9"	7149	833354	857.9
	"South Dakota"	"46"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	36	844877	4.3
	"South Dakota"	"46"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	15	844877	Unreliable
	"South Dakota"	"46"	"2013"	"2013"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	844877	Unreliable
	"South Dakota"	"46"	"2013"	"2013"	"All other alcohol-induced causes"	"A9"	112	844877	13.3
	"South Dakota"	"46"	"2013"	"2013"	"All other non-drug and non-alcohol causes"	"O9"	6919	844877	818.9
	"South Dakota"	"46"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	45	853175	5.3
	"South Dakota"	"46"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	12	853175	Unreliable
	"South Dakota"	"46"	"2014"	"2014"	"All other alcohol-induced causes"	"A9"	137	853175	16.1
	"South Dakota"	"46"	"2014"	"2014"	"All other non-drug and non-alcohol causes"	"O9"	7292	853175	854.7
	"South Dakota"	"46"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	43	858469	5.0
	"South Dakota"	"46"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	19	858469	Unreliable
	"South Dakota"	"46"	"2015"	"2015"	"All other alcohol-induced causes"	"A9"	143	858469	16.7
	"South Dakota"	"46"	"2015"	"2015"	"All other non-drug and non-alcohol causes"	"O9"	7507	858469	874.5
	"South Dakota"	"46"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	54	865454	6.2
	"South Dakota"	"46"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	12	865454	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	11	865454	Unreliable
	"South Dakota"	"46"	"2016"	"2016"	"All other alcohol-induced causes"	"A9"	148	865454	17.1
	"South Dakota"	"46"	"2016"	"2016"	"All other non-drug and non-alcohol causes"	"O9"	7611	865454	879.4
	"Tennessee"	"47"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	204	5638706	3.6
	"Tennessee"	"47"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	92	5638706	1.6
	"Tennessee"	"47"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	48	5638706	0.9
	"Tennessee"	"47"	"1999"	"1999"	"All other drug-induced causes"	"D9"	30	5638706	0.5
	"Tennessee"	"47"	"1999"	"1999"	"Alcohol poisonings (overdose) (X45, X65, Y15)"	"A1"	12	5638706	Unreliable
	"Tennessee"	"47"	"1999"	"1999"	"All other alcohol-induced causes"	"A9"	383	5638706	6.8
	"Tennessee"	"47"	"1999"	"1999"	"All other non-drug and non-alcohol causes"	"O9"	52996	5638706	939.9
	"Tennessee"	"47"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	252	5689283	4.4
	"Tennessee"	"47"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	100	5689283	1.8
	"Tennessee"	"47"	"2000"	"2000"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	45	5689283	0.8
	"Tennessee"	"47"	"2000"	"2000"	"All other drug-induced causes"	"D9"	29	5689283	0.5
	"Tennessee"	"47"	"2000"	"2000"	"All other alcohol-induced causes"	"A9"	381	5689283	6.7
	"Tennessee"	"47"	"2000"	"2000"	"All other non-drug and non-alcohol causes"	"O9"	54431	5689283	956.7
	"Tennessee"	"47"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	301	5750789	5.2
